12800000,12812000,12812048,"Bgy. No. 49-B, Raraburan",Bgy,None,R,1658
12800000,12812000,12812049,"Bgy. No. 53, Rioeng",Bgy,None,R,1616
12800000,12812000,12812050,"Bgy. No. 55-B, Salet-Bulangon",Bgy,None,R,2521
12800000,12812000,12812053,"Bgy. No. 6, San Agustin (Pob.)",Bgy,None,R,1371
12800000,12812000,12812054,"Bgy. No. 22, San Andres (Pob.)",Bgy,None,U,1065
12800000,12812000,12812055,"Bgy. No. 28, San Bernardo (Pob.)",Bgy,None,R,1758
12800000,12812000,12812056,"Bgy. No. 17, San Francisco (Pob.)",Bgy,None,U,708
12800000,12812000,12812057,"Bgy. No. 4, San Guillermo (Pob.)",Bgy,None,R,1256
12800000,12812000,12812058,"Bgy. No. 15, San Guillermo (Pob.)",Bgy,None,R,1098
12800000,12812000,12812059,"Bgy. No. 12, San Isidro (Pob.)",Bgy,None,R,1607
12800000,12812000,12812060,"Bgy. No. 16, San Jacinto (Pob.)",Bgy,None,U,1060
12800000,12812000,12812061,"Bgy. No. 10, San Jose (Pob.)",Bgy,None,R,1005
12800000,12812000,12812062,"Bgy. No. 1, San Lorenzo (Pob.)",Bgy,None,U,4733
12800000,12812000,12812063,"Bgy. No. 26, San Marcelino (Pob.)",Bgy,None,R,963
12800000,12812000,12812064,"Bgy. No. 52-A, San Mateo",Bgy,None,R,629
12800000,12812000,12812065,"Bgy. No. 23, San Matias (Pob.)",Bgy,None,R,2857
12800000,12812000,12812066,"Bgy. No. 20, San Miguel (Pob.)",Bgy,None,R,1029
12800000,12812000,12812067,"Bgy. No. 21, San Pedro (Pob.)",Bgy,None,R,1349
12800000,12812000,12812068,"Bgy. No. 5, San Pedro (Pob.)",Bgy,None,U,1723
12800000,12812000,12812069,"Bry. No. 18, San Quirino (Pob.)",Bgy,None,R,723
12800000,12812000,12812070,"Bgy. No. 8, San Vicente (Pob.)",Bgy,None,U,1042
12800000,12812000,12812071,"Bgy. No. 9, Santa Angela (Pob.)",Bgy,None,U,802
12800000,12812000,12812072,"Bgy. No. 11, Santa Balbina (Pob.)",Bgy,None,U,1365
12800000,12812000,12812073,"Bgy. No. 25, Santa Cayetana (Pob.)",Bgy,None,R,1201
12800000,12812000,12812074,"Bgy. No. 2, Santa Joaquina (Pob.)",Bgy,None,R,2568
12800000,12812000,12812075,"Bgy. No. 19, Santa Marcela (Pob.)",Bgy,None,R,1144
12800000,12812000,12812076,"Bgy. No. 30-B, Santa Maria",Bgy,None,R,1516
